symbol,buy_time,sell_time,quantity,buy_price,sell_price,fee,realized_pnl
XLMUSDT,2024-12-04 15:26:47.596,2024-12-04 15:54:19.097,183.0,0.5084,0.4999,0.286416,-1.841916
VICUSDT,2024-12-04 10:33:05.489,2024-12-04 16:44:25.042,185.64,0.5381,0.5101,0.280335,-5.478255
ZENUSDT,2024-12-07 16:13:53.497,2024-12-07 17:28:08.012,22.48,17.68,17.4,0.413632,-6.708032
BTCUSDT,2024-10-03 09:49:17.858,2024-12-10 04:24:36.458,0.00016999999999999524,60687.05,96371.3,0.376813,5.689509
BTCUSDT,2024-12-07 18:02:42.000,2024-12-10 04:24:36.458,0.003740000000000005,99688.87,96371.3,0.376816,-12.784527
WLDUSDT,2024-12-11 17:09:30.911,2024-12-12 00:48:17.172,161.6,3.089,3.099,0.662398,0.953602
WLDUSDT,2024-12-11 17:09:30.911,2024-12-12 08:00:21.892,0.20000000000001705,3.089,3.28,0.5636,-0.5254
WLDUSDT,2024-12-12 07:53:10.168,2024-12-12 08:00:21.892,122.29999999999998,3.271,3.28,0.5241,0.5766
WLDUSDT,2024-12-12 07:53:10.168,2024-12-12 08:00:21.892,30.1,3.271,3.28,0.249524,0.021376
CHRUSDT,2024-12-12 19:54:38.260,2024-12-14 01:49:19.721,273.0,0.3322,0.3452,0.79149,2.75751
CHRUSDT,2024-12-12 19:54:38.260,2024-12-14 01:49:19.721,23.0,0.3323,0.3452,0.54149,-0.24479
CHRUSDT,2024-12-12 19:54:38.260,2024-12-14 01:49:19.721,23.0,0.3323,0.3452,0.54149,-0.24479
CHRUSDT,2024-12-12 19:54:38.260,2024-12-14 01:49:19.721,1000.0,0.3323,0.3452,1.51849,11.38151
CHRUSDT,2024-12-12 19:54:38.260,2024-12-14 01:49:19.721,183.0,0.3324,0.3452,0.70149,1.64091
ZENUSDT,2024-12-07 16:13:53.497,2024-12-14 12:50:24.901,0.030000000000001137,17.68,14.6,0.036818,-0.129218
ZENUSDT,2024-12-14 12:29:07.110,2024-12-14 12:50:24.901,0.9499999999999988,14.79,14.6,0.015258,-0.195758
ZENUSDT,2024-12-14 12:29:07.110,2024-12-14 12:50:24.901,1.77,14.79,14.6,0.027881,-0.364181
ZENUSDT,2024-12-14 12:29:07.110,2024-12-14 12:50:24.901,4.470000000000002,14.79,14.6,0.15319,-1.00249
ZENUSDT,2024-12-14 12:29:07.110,2024-12-14 12:50:24.901,5.529999999999998,14.79,14.6,0.15153,-1.20223
ZENUSDT,2024-12-14 12:29:07.110,2024-12-14 12:50:24.901,10.0,14.79,14.6,0.159009,-2.059009
ZENUSDT,2024-12-14 12:29:07.110,2024-12-14 12:50:24.901,2.12,14.79,14.6,0.037001,-0.439801
ZENUSDT,2024-12-14 12:29:07.110,2024-12-14 12:50:24.901,6.19,14.79,14.6,0.114017,-1.290117
PONDUSDT,2024-12-14 04:30:46.397,2024-12-15 09:54:56.830,664.0,0.02299,0.0246,0.106976,0.962064
PONDUSDT,2024-12-14 04:30:46.397,2024-12-15 09:54:56.830,3684.0,0.023,0.0246,0.107046,5.787354
ZENUSDT,2024-12-14 12:29:07.110,2024-12-16 01:10:53.693,0.07000000000000206,14.79,15.32,0.031417,0.005683
ZENUSDT,2024-12-14 14:32:04.047,2024-12-16 01:10:53.693,0.41999999999999793,14.56,15.32,0.007927,0.311273
ZENUSDT,2024-12-14 14:32:04.047,2024-12-16 01:10:53.693,0.49,14.56,15.32,0.008007,0.364393
ZENUSDT,2024-12-14 14:32:04.047,2024-12-16 01:10:53.693,18.860000000000003,14.56,15.32,0.94709,13.38651
ZENUSDT,2024-12-14 14:32:04.047,2024-12-16 01:10:53.693,10.3,14.56,15.32,0.93762,6.89038
ZENUSDT,2024-12-14 14:32:04.047,2024-12-16 01:10:53.693,0.52,14.56,15.32,0.92784,-0.53264
ZENUSDT,2024-12-14 14:32:04.047,2024-12-16 01:10:53.693,0.52,14.56,15.32,0.92784,-0.53264
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,2.9,14.74,15.32,0.93022,0.75178
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,2.0,14.74,15.32,0.92932,0.23068
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,2.0,14.74,15.32,0.92932,0.23068
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,2.0,14.74,15.32,0.92932,0.23068
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,2.0,14.74,15.32,0.92932,0.23068
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,3.5,14.74,15.32,0.93082,1.09918
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,1.1,14.74,15.32,0.92842,-0.29042
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,2.9,14.74,15.32,0.93022,0.75178
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,1.2,14.74,15.32,0.92852,-0.23252
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,2.9,14.74,15.32,0.93022,0.75178
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,2.1,14.74,15.32,0.92942,0.28858
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,5.730000000000004,14.74,15.32,0.93305,2.39035
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,6.309999999999995,14.74,15.32,0.46015,3.19965
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,2.9,14.74,15.32,0.45101,1.23099
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,2.0,14.74,15.32,0.45011,0.70989
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,2.0,14.74,15.32,0.45011,0.70989
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,2.9,14.74,15.32,0.45101,1.23099
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,2.1,14.74,15.32,0.45021,0.76779
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,2.0,14.74,15.32,0.45011,0.70989
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,2.0,14.74,15.32,0.45011,0.70989
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,3.5,14.74,15.32,0.45161,1.57839
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,2.9,14.74,15.32,0.45101,1.23099
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,0.6400000000000063,14.74,15.32,0.44875,-0.07755
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,2.2,14.74,15.32,0.036527,1.239473
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,0.05999999999999339,14.74,15.32,0.047328,-0.012528
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,2.1,14.74,15.32,0.046528,1.171472
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,0.7400000000000064,14.74,15.32,0.045168,0.384032
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,3.1,14.74,15.32,0.051318,1.746682
ZENUSDT,2024-12-14 21:32:45.789,2024-12-16 01:10:53.693,0.05999999999999339,14.74,15.32,0.039136,-0.004336
ZENUSDT,2024-12-15 15:36:04.068,2024-12-16 01:10:53.693,2.2400000000000064,15.21,15.32,0.037476,0.208924
ZENUSDT,2024-12-15 15:36:04.068,2024-12-16 01:10:53.693,2.41,15.21,15.32,0.040461,0.224639
ZENUSDT,2024-12-15 15:36:04.068,2024-12-16 01:10:53.693,2.2,15.21,15.32,0.04022,0.20178
FTMUSDT,2024-12-16 01:26:48.592,2024-12-16 18:27:15.744,197.0,1.4397,1.385,0.62635,-11.40225
FTMUSDT,2024-12-16 01:26:48.592,2024-12-16 18:27:15.744,113.0,1.4397,1.385,0.54235,-6.72345
FTMUSDT,2024-12-16 01:26:48.592,2024-12-16 18:27:15.745,57.0,1.4397,1.385,1.296005,-4.413905
FTMUSDT,2024-12-16 01:26:48.592,2024-12-16 18:27:15.745,166.0,1.4396,1.385,1.292005,-10.355605
FTMUSDT,2024-12-16 01:26:48.592,2024-12-16 18:27:15.745,6.0,1.4396,1.385,1.126014,-1.453614
FTMUSDT,2024-12-16 01:26:48.592,2024-12-16 18:27:15.745,277.0,1.4396,1.385,1.403005,-16.527205
FTMUSDT,2024-12-16 01:26:48.592,2024-12-16 18:27:15.745,298.0,1.4398,1.385,1.424005,-17.754405
FTMUSDT,2024-12-16 01:26:48.592,2024-12-16 18:27:15.745,6.0,1.4397,1.385,1.126014,-1.454214
FTMUSDT,2024-12-16 01:26:48.592,2024-12-16 18:27:15.745,3.0,1.4396,1.385,1.126009,-1.289809
ACXUSDT,2024-12-16 23:04:52.431,2024-12-19 18:09:45.020,56.5,0.7947,0.5895,0.355259,-11.949059
ACXUSDT,2024-12-16 23:04:52.431,2024-12-19 18:09:45.020,56.5,0.7944,0.5895,0.355259,-11.932109
ACXUSDT,2024-12-16 23:04:52.431,2024-12-19 18:09:45.020,53.4,0.7944,0.5895,0.352159,-11.293819
ACXUSDT,2024-12-16 23:04:52.431,2024-12-19 18:09:45.020,62.8,0.7945,0.5895,0.361559,-13.235559
ACXUSDT,2024-12-16 23:04:52.431,2024-12-19 18:09:45.020,251.0,0.7945,0.5895,0.549759,-52.004759
ACXUSDT,2024-12-16 23:04:52.431,2024-12-19 18:09:45.020,26.600000000000023,0.7948,0.5895,0.325359,-5.786339
ACXUSDT,2024-12-16 23:04:52.431,2024-12-19 18:09:45.020,12.8,0.7948,0.5895,0.025512,-2.653352
ACXUSDT,2024-12-16 23:04:52.431,2024-12-19 18:09:45.020,36.9,0.7948,0.5895,0.086032,-7.661602
ACXUSDT,2024-12-16 23:04:52.431,2024-12-19 18:09:45.020,12.8,0.7948,0.5896,0.080633,-2.707193
ACXUSDT,2024-12-16 23:04:52.431,2024-12-19 18:09:45.020,3.399999999999981,0.7948,0.5897,0.100048,-0.797388
ACXUSDT,2024-12-16 23:04:52.431,2024-12-19 18:09:45.020,9.40000000000002,0.7946,0.5897,0.016948,-1.943008
ACXUSDT,2024-12-16 23:04:52.431,2024-12-19 18:09:45.020,36.9,0.7946,0.5896,0.066021,-7.630521
ACXUSDT,2024-12-16 23:04:52.431,2024-12-19 18:09:45.020,10.199999999999982,0.7946,0.5897,0.064048,-2.154028
ACXUSDT,2024-12-16 23:07:34.043,2024-12-19 18:09:45.020,2.600000000000019,0.7906,0.5897,0.010148,-0.532488
ACXUSDT,2024-12-16 23:07:34.043,2024-12-19 18:09:45.020,77.79999999999998,0.7906,0.5898,0.693792,-16.316032
ACXUSDT,2024-12-16 23:07:34.043,2024-12-19 18:09:45.020,310.0,0.7905,0.5898,0.923392,-63.140392
ACXUSDT,2024-12-16 23:07:34.043,2024-12-19 18:09:45.020,9.5,0.7905,0.5898,0.622892,-2.529542
ACXUSDT,2024-12-16 23:07:34.043,2024-12-19 18:09:45.020,252.0,0.7905,0.5898,0.865392,-51.441792
ACXUSDT,2024-12-16 23:07:34.043,2024-12-19 18:09:45.020,7.9,0.7903,0.5898,0.621292,-2.205242
ACXUSDT,2024-12-16 23:07:34.043,2024-12-19 18:09:45.020,314.2,0.7906,0.5898,0.927592,-64.018952
ACXUSDT,2024-12-16 23:07:34.043,2024-12-19 18:09:45.020,68.60000000000008,0.7907,0.5898,0.681992,-14.463732
ZENUSDT,2024-12-15 15:36:04.068,2024-12-19 18:16:30.231,0.16999999999999282,15.21,15.24,0.029423,-0.024323
ZENUSDT,2024-12-19 18:14:16.011,2024-12-19 18:16:30.231,1.3000000000000071,15.2,15.24,0.023703,0.028297
ZENUSDT,2024-12-19 18:14:16.011,2024-12-19 18:16:30.233,2.109999999999993,15.2,15.24,0.963378,-0.878978
ZENUSDT,2024-12-19 18:14:16.013,2024-12-19 18:16:30.233,60.88000000000001,15.2,15.24,1.020848,1.414352
HMSTRUSDT,2024-12-22 21:23:59.223,2024-12-23 03:15:22.257,37401.0,0.002671,0.00269,37.502608,-36.791989
AXLUSDT,2024-12-24 17:44:33.792,2024-12-25 07:19:13.729,123.61,0.8081,0.827,0.225835,2.110394
ACXUSDT,2024-12-16 23:07:34.043,2025-01-02 07:08:38.747,12.7,0.7907,0.5923,0.024973,-2.544653
ACXUSDT,2024-12-16 23:07:34.043,2025-01-02 07:08:38.747,12.7,0.7907,0.5922,0.02627,-2.54722
ACXUSDT,2024-12-16 23:07:34.043,2025-01-02 07:08:38.747,138.0,0.7907,0.5922,0.301825,-27.694825
ACXUSDT,2024-12-16 23:07:34.043,2025-01-02 07:08:38.747,19.999999999999943,0.7907,0.5922,0.329993,-4.299993
ACXUSDT,2024-12-16 23:07:34.043,2025-01-02 07:08:38.747,9.5,0.7907,0.5922,0.087493,-1.973243
ACXUSDT,2024-12-16 23:07:34.043,2025-01-02 07:08:38.747,94.7,0.7908,0.5922,0.172693,-18.980113
ACXUSDT,2024-12-16 23:07:34.043,2025-01-02 07:08:38.747,7.500000000000043,0.7906,0.5922,0.085493,-1.573493
AXLUSDT,2024-12-24 17:44:33.792,2025-01-02 07:09:15.193,0.12999999999999545,0.8081,0.681,0.26863,-0.285153
AXLUSDT,2024-12-25 17:36:37.884,2025-01-02 07:09:15.193,212.63,0.7973,0.681,0.35752,-25.086389
AXLUSDT,2024-12-25 17:36:37.884,2025-01-02 07:09:15.193,26.8,0.7973,0.681,0.194187,-3.311027
AXLUSDT,2024-12-25 17:36:37.884,2025-01-02 07:09:15.193,11.02,0.7973,0.681,0.249771,-1.531397
HOMEUSDT,2025-06-15 03:32:12.693,2025-06-29 16:51:44.101,276.0,0.02726,0.02178,0.282011,-1.794491
HOMEUSDT,2025-06-15 03:32:12.693,2025-06-29 16:51:45.452,4829.0,0.02726,0.02178,5.300541,-31.763461
HOMEUSDT,2025-06-15 03:32:12.693,2025-06-29 16:51:45.452,3862.0,0.02726,0.02178,4.057541,-25.221301
HOMEUSDT,2025-06-15 03:32:12.693,2025-06-29 16:51:45.452,203.0,0.02727,0.02178,0.398541,-1.513011
SOLUSDT,2024-09-23 17:35:43.297,2025-10-14 15:45:23.033,0.005999999999999561,143.54,199.1,1.023901,-0.690541
SOLUSDT,2025-10-14 09:49:25.650,2025-10-14 15:45:23.033,5.136000000000001,194.88,199.1,1.028908,20.645012
SOLUSDT,2025-10-14 09:49:25.650,2025-10-20 06:32:22.608,0.011999999999998678,194.88,194.0,0.526426,-0.536986
SOLUSDT,2025-10-15 07:21:00.598,2025-10-20 06:32:22.608,2.001,204.39,194.0,0.523279,-21.313669
SOLUSDT,2025-10-15 07:21:00.598,2025-10-20 06:32:22.608,0.6740000000000013,204.39,194.0,0.521952,-7.524812
SOLUSDT,2025-10-15 07:21:00.598,2025-10-21 14:48:42.729,2.1159999999999988,204.39,190.0,0.51826,-30.9675
SOLUSDT,2025-10-15 07:21:00.598,2025-10-21 14:48:42.729,0.026,204.39,190.0,0.515496,-0.889636
SOLUSDT,2025-10-15 07:21:00.598,2025-10-21 14:48:42.729,0.026,204.39,190.0,0.515496,-0.889636
SOLUSDT,2025-10-16 16:37:53.771,2025-10-21 14:48:42.729,0.028,187.29,190.0,0.515498,-0.439618
SOLUSDT,2025-10-16 16:37:53.771,2025-10-21 14:48:42.729,0.317,187.29,190.0,0.515787,0.343283
SOLUSDT,2025-10-16 16:37:53.771,2025-10-21 14:48:42.729,0.028,187.29,190.0,0.515498,-0.439618
SOLUSDT,2025-10-16 16:37:53.771,2025-10-21 14:48:42.729,0.17200000000000124,187.29,190.0,0.515642,-0.049522
SOLUSDT,2025-10-16 16:37:53.771,2025-10-23 06:13:22.362,0.08599999999999877,187.29,185.0,0.512523,-0.709463
SOLUSDT,2025-10-16 16:37:53.771,2025-10-23 06:13:22.362,0.029,187.29,185.0,0.512294,-0.578704
SOLUSDT,2025-10-16 16:37:53.771,2025-10-23 06:13:22.362,0.028,187.29,185.0,0.512293,-0.576413
SOLUSDT,2025-10-16 16:37:53.771,2025-10-23 06:13:22.362,0.028,187.29,185.0,0.512293,-0.576413
SOLUSDT,2025-10-16 16:37:53.771,2025-10-23 06:13:22.362,0.029,187.29,185.0,0.512294,-0.578704
SOLUSDT,2025-10-16 16:37:53.771,2025-10-23 06:13:22.362,0.028,187.29,185.0,0.512293,-0.576413
SOLUSDT,2025-10-16 16:37:53.771,2025-10-23 06:13:22.362,0.028,187.29,185.0,0.512293,-0.576413
SOLUSDT,2025-10-16 16:37:53.771,2025-10-23 06:13:22.362,0.028,187.29,185.0,0.512293,-0.576413
SOLUSDT,2025-10-16 16:37:53.771,2025-10-23 06:13:22.362,0.028,187.29,185.0,0.512293,-0.576413
SOLUSDT,2025-10-16 16:37:53.771,2025-10-23 06:13:22.362,1.771,187.3,185.0,0.514036,-4.587336
SOLUSDT,2025-10-16 16:37:53.771,2025-10-23 06:13:22.362,0.028,187.29,185.0,0.512293,-0.576413
SOLUSDT,2025-10-16 16:37:53.771,2025-10-23 06:13:22.362,0.006,187.29,185.0,0.512271,-0.526011
SOLUSDT,2025-10-16 16:37:53.771,2025-10-23 06:13:22.362,0.028,187.29,185.0,0.512293,-0.576413
SOLUSDT,2025-10-21 04:24:02.605,2025-10-23 06:13:22.362,0.6240000000000012,184.03,185.0,0.512889,0.092391
SOLUSDT,2025-10-21 04:24:02.605,2025-10-23 13:26:35.235,2.0919999999999987,184.03,190.0,0.921936,11.567304
SOLUSDT,2025-10-23 00:13:23.819,2025-10-23 13:26:35.235,0.029,180.33,190.0,0.919249,-0.638819
SOLUSDT,2025-10-23 00:13:23.819,2025-10-23 13:26:35.235,0.029,180.33,190.0,0.919249,-0.638819
SOLUSDT,2025-10-23 00:13:23.819,2025-10-23 13:26:35.235,0.056,180.33,190.0,0.919276,-0.377756
SOLUSDT,2025-10-23 00:13:23.819,2025-10-23 13:26:35.235,0.411,180.33,190.0,0.919631,3.054739
SOLUSDT,2025-10-23 00:13:23.819,2025-10-23 13:26:35.235,0.03,180.33,190.0,0.91925,-0.62915
SOLUSDT,2025-10-23 00:13:23.819,2025-10-23 13:26:35.235,2.189,180.33,190.0,0.921409,20.246221
SOLUSDT,2025-10-23 00:13:23.819,2025-10-23 13:26:35.235,0.002000000000001556,180.33,190.0,0.919222,-0.899882
SOLUSDT,2025-10-23 00:13:23.819,2025-10-24 08:43:09.471,0.025999999999998444,180.33,193.15,0.177533,0.155787
SOLUSDT,2025-10-24 08:40:30.699,2025-10-24 08:43:09.471,0.8930000000000016,193.05,193.15,0.178398,-0.089098
SOLUSDT,2025-10-24 08:40:30.699,2025-10-24 08:43:09.471,0.115,193.05,193.15,0.023045,-0.011545
SOLUSDT,2025-10-24 08:40:30.699,2025-10-25 18:31:26.529,0.027999999999998457,193.05,194.0,0.504854,-0.478254
SOLUSDT,2025-10-25 17:33:40.364,2025-10-25 18:31:26.529,2.5690000000000017,192.28,194.0,0.506387,3.912293
SOLUSDT,2025-10-25 17:33:40.364,2025-10-30 02:51:14.358,0.030999999999998362,192.28,197.53,0.511437,-0.348687
SOLUSDT,2025-10-29 19:02:01.584,2025-10-30 02:51:14.358,2.5450000000000017,193.8,197.53,0.511382,8.981468
SOLUSDT,2025-10-29 19:02:01.584,2025-10-31 19:34:12.141,0.033999999999998476,193.8,188.0,0.521835,-0.719035
SOLUSDT,2025-10-30 04:15:09.282,2025-10-31 19:34:12.141,0.031,193.75,188.0,0.519287,-0.697537
SOLUSDT,2025-10-30 04:15:09.284,2025-10-31 19:34:12.141,2.592,193.75,188.0,0.521848,-15.425848
SOLUSDT,2025-10-30 19:27:46.591,2025-10-31 19:34:12.141,0.029,180.79,188.0,0.519285,-0.310195
SOLUSDT,2025-10-30 19:27:46.591,2025-10-31 19:34:12.141,0.029,180.79,188.0,0.519285,-0.310195
SOLUSDT,2025-10-30 19:27:46.591,2025-10-31 19:34:12.141,0.04700000000000132,180.79,188.0,0.519303,-0.180433
SOLUSDT,2025-10-30 19:27:46.591,2025-11-02 23:52:58.267,0.008999999999998683,180.79,187.43,0.498432,-0.438672
SOLUSDT,2025-10-30 19:27:46.591,2025-11-02 23:52:58.267,0.028,180.79,187.43,0.498404,-0.312484
SOLUSDT,2025-10-30 19:27:46.591,2025-11-02 23:52:58.267,2.507,180.79,187.43,0.500883,16.145597
SOLUSDT,2025-10-30 19:27:46.591,2025-11-02 23:52:58.267,0.056,180.79,187.43,0.498432,-0.126592
SOLUSDT,2025-10-30 19:27:46.591,2025-11-02 23:52:58.267,0.03,180.79,187.43,0.498406,-0.299206
SOLUSDT,2025-10-30 19:27:46.591,2025-11-02 23:52:58.267,0.0290000000000011,180.79,187.43,0.498405,-0.305845
SOLUSDT,2025-10-30 19:27:46.591,2025-12-09 16:00:42.337,0.0009999999999988976,180.79,139.0,0.201997,-0.243787
SOLUSDT,2025-11-02 14:44:14.637,2025-12-09 16:00:42.337,0.086,184.4,139.0,0.202053,-4.106453
SOLUSDT,2025-11-02 14:44:14.802,2025-12-09 16:00:42.337,0.17,184.4,139.0,0.202137,-7.920137
SOLUSDT,2025-11-02 14:44:15.172,2025-12-09 16:00:42.337,1.196000000000001,184.4,139.0,0.203163,-54.501563
SOLUSDT,2025-11-02 14:44:15.172,2026-01-04 08:40:51.876,1.209999999999999,184.4,133.75,0.803702,-62.090202
SOLUSDT,2025-11-03 02:47:03.432,2026-01-04 08:40:51.876,2.79,183.1,133.75,0.804086,-138.490586
SOLUSDT,2025-11-03 17:23:37.372,2026-01-04 08:40:51.876,0.032,169.93,133.75,0.801328,-1.959088
SOLUSDT,2025-11-03 17:23:37.372,2026-01-04 08:40:51.876,0.059,169.93,133.75,0.801355,-2.935975
SOLUSDT,2025-11-03 17:23:37.372,2026-01-04 08:40:51.876,1.9000000000000006,169.93,133.75,0.803196,-69.545196
SOLUSDT,2025-11-03 17:23:37.372,2026-01-04 08:40:51.876,0.7049999999999994,169.93,133.75,0.137559,-25.644459
SOLUSDT,2025-11-03 17:23:37.372,2026-01-04 08:40:51.876,0.031,169.93,133.75,0.134985,-1.256565
SOLUSDT,2025-11-03 17:23:37.372,2026-01-04 08:40:51.876,0.031,169.93,133.75,0.134985,-1.256565
SOLUSDT,2025-11-03 17:23:37.372,2026-01-04 08:40:51.876,0.06,169.93,133.75,0.135014,-2.305814
SOLUSDT,2025-11-03 17:23:37.372,2026-01-04 08:40:51.876,0.031,169.93,133.75,0.134985,-1.256565
SOLUSDT,2025-11-03 17:23:37.372,2026-01-04 08:40:51.876,0.031,169.93,133.75,0.134985,-1.256565
SOLUSDT,2025-11-03 17:23:37.372,2026-01-04 08:40:51.876,0.03,169.93,133.75,0.134984,-1.220384
SOLUSDT,2025-11-03 17:23:37.372,2026-01-04 08:40:51.876,0.032,169.93,133.75,0.134986,-1.292746
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 08:40:51.876,0.039,137.42,133.75,0.134993,-0.278123
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 08:40:51.876,0.019000000000000468,137.42,133.75,0.134973,-0.204703
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 09:00:25.924,0.01799999999999953,137.42,134.14,0.273951,-0.332991
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 09:00:25.924,0.039,137.42,134.14,0.273953,-0.401873
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 09:00:25.924,0.039,137.41,134.14,0.273953,-0.401483
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 09:00:25.924,0.039,137.41,134.14,0.273953,-0.401483
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 09:00:25.924,0.038,137.41,134.14,0.273952,-0.398212
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 09:00:25.924,0.038,137.41,134.14,0.273952,-0.398212
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 09:00:25.924,0.17,137.41,134.14,0.274084,-0.829984
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 09:00:25.924,0.074,137.41,134.14,0.273988,-0.515968
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 09:00:25.924,0.039,137.41,134.14,0.273953,-0.401483
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 09:00:25.924,0.039,137.41,134.14,0.273953,-0.401483
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 09:00:25.924,0.039,137.41,134.14,0.273953,-0.401483
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 09:00:25.924,0.039,137.41,134.14,0.273953,-0.401483
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 09:00:25.924,0.039,137.41,134.14,0.273953,-0.401483
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 09:00:25.924,0.039,137.41,134.14,0.273953,-0.401483
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 09:00:25.924,0.039,137.41,134.14,0.273953,-0.401483
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 09:00:25.924,0.039,137.41,134.14,0.273953,-0.401483
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 09:00:25.924,0.476,137.42,134.14,0.27439,-1.83567
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 09:00:25.924,0.039,137.41,134.14,0.273953,-0.401483
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 09:00:25.924,0.039,137.41,134.14,0.273953,-0.401483
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 09:00:25.924,0.039,137.41,134.14,0.273953,-0.401483
SOLUSDT,2025-12-08 15:06:31.771,2026-01-04 09:00:25.924,0.037,137.41,134.14,0.273951,-0.394941
SOLUSDT,2025-12-12 21:14:29.923,2026-01-04 09:00:25.924,0.6450000000000011,131.45,134.14,0.274559,1.460491
SOLUSDT,2025-12-12 21:14:29.923,2026-01-04 09:00:25.924,0.024999999999998912,131.45,134.14,0.005901,0.061349
SOLUSDT,2025-12-12 21:14:29.923,2026-01-04 09:00:25.924,0.014000000000001088,131.45,134.14,0.005245,0.032415
SOLUSDT,2025-12-12 21:14:29.923,2026-01-04 09:00:25.924,0.025999999999998913,131.45,134.14,0.005406,0.064534
SOLUSDT,2025-12-12 21:14:29.923,2026-01-04 09:00:25.924,0.014000000000001088,131.45,134.14,0.00538,0.03228
SOLUSDT,2025-12-12 21:14:29.923,2026-01-04 09:00:25.924,0.04,131.45,134.14,0.005406,0.102194
SOLUSDT,2025-12-12 21:14:29.923,2026-01-04 09:00:25.924,0.04,131.45,134.14,0.005406,0.102194
SOLUSDT,2025-12-12 21:14:29.923,2026-01-04 09:00:25.924,0.039,131.45,134.14,0.005271,0.099639
SOLUSDT,2025-12-12 21:14:29.923,2026-01-04 09:00:25.924,0.039,131.45,134.14,0.005271,0.099639
SOLUSDT,2025-12-12 21:14:29.923,2026-01-04 09:00:25.924,0.038,131.45,134.14,0.005137,0.097083
SOLUSDT,2025-12-12 21:14:29.923,2026-01-04 09:00:25.924,0.04,131.45,134.14,0.005407,0.102193
SOLUSDT,2025-12-12 21:14:29.923,2026-01-04 09:00:25.924,0.075,131.45,134.14,0.010139,0.191611
SOLUSDT,2025-12-12 21:14:29.923,2026-01-04 09:00:25.924,0.056,131.45,134.14,0.007571,0.143069
SOLUSDT,2025-12-12 21:14:29.923,2026-01-04 09:00:25.924,0.04,131.45,134.14,0.005409,0.102191
SOLUSDT,2025-12-12 21:14:29.923,2026-01-04 09:00:25.924,0.039,131.45,134.14,0.005274,0.099636
SOLUSDT,2025-12-12 21:14:29.923,2026-01-04 09:00:25.924,0.04,131.45,134.14,0.005409,0.102191
